,Index,Instance,DominantPairs,SmallerBetterPairs,CapacityFraction,CapFracDistanceFromOneHalf,CorrelationCoefficient,ApproximationGap,CoeffVarWeights,CoeffVarProfits,CoeffVarEffics,PossibleItemFixProportion,SubsetSumLikeness,ModBalasZemelMeasure,MaxCardinality,MinCardinality,CardinalityGap,FirstWeight,FirstProfit,PolyfitLinear,PolyfitQuadratic,PolyfitCubic,BeforeAfterSplitRatio,EvenOddLikeness,GreedyUnusedCapacity,ReducedDominantPairs,ReducedSmallerBetterPairs,ReducedCapacityFraction,ReducedCapFracDistanceFromOneHalf,ReducedCorrelationCoefficient,ReducedApproximationGap,ReducedCoeffVarWeights,ReducedCoeffVarProfits,ReducedCoeffVarEffics,ReducedSubsetLikeness,ReducedModBalasZemelMeasure,ReducedMaxCardinality,ReducedMinCardinality,ReducedCardinalityGap,ReducedFirstWeight,ReducedFirstProfit,ReducedPolyfitLinear,ReducedPolyfitQuadratic,ReducedPolyfitCubic,ReducedBeforeAfterSplitRatio,ReducedGreedyUnusedCapacity,algo_Expknap,algo_Minknap,algo_Combo,Source,Label,X
366,399,15_knapPI_13_1000_1000_1_new,0.553053053,0.776966967,0.00210483,0.99579034,-0.032175333,0.041071429,0.349493097,0.340784115,0.145825012,0.989,0.004,1.17E-05,0.016,0,0.016,0.056547619,0,0.001035252,0.002074692,0.002217417,0.004584393,0.04,0.005456607,0.145454545,0.218181818,0.070530726,0.858938547,0.99952167,0.041071429,0.193780661,0.199300322,0.001842496,0.363636364,0.005345008,0.181818182,0,0.181818182,0.5,0.489361702,0.999043568,0.999696627,0.999600685,0,0.001736231,2.91E-06,0.000193233,0.000195263,Pisinger_small_coff,0,0
367,400,15_knapPI_13_100_1000_1_new,0.487272727,0.731313131,0.023178043,0.953643915,0.113409339,0.211929825,0.38031847,0.377302697,0.16199078,0.85,0.02,0.000117488,0.13,0,0.13,0.056547619,0,0.012861678,0.013047317,0.062128836,0.039583424,0.2,0.045395742,0.219047619,0.514285714,0.303641092,0.392717815,0.884082822,0.211929825,0.240285196,0.293891631,0.038073975,0.133333333,0.002698358,0.466666667,0.2,0.266666667,0.282738095,0.1,0.781602435,0.793991669,0.795384673,0.165249341,0.014466141,7.83E-07,0.000190651,0.000192475,Pisinger_small_coff,0,0
368,401,15_knapPI_13_200_1000_1_new,0.529648241,0.763919598,0.011372057,0.977255886,0.001728949,0.14200228,0.368959405,0.362534023,0.1506792,0.96,0.005,5.97E-05,0.07,0,0.07,0.056547619,0,2.99E-06,0.000303357,0.016319617,0.019645852,0.05,0.025451223,0.25,0.535714286,0.175523349,0.648953301,0.988400847,0.14200228,0.247762191,0.248085422,0.01170414,0.125,0.005911299,0.375,0,0.375,0.333333333,0.305851064,0.976936235,0.976945616,0.976810739,0.052568457,0.002441817,8.92E-07,0.00019175,0.000188825,Pisinger_small_coff,0,0
369,402,15_knapPI_13_20_1000_1_new,0.621052632,0.810526316,0.109151608,0.781696785,-0.377872989,0.403242148,0.338462755,0.359189543,0.173403023,0.65,0.05,0.000470592,0.35,0,0.35,0.062830688,0,0.142787996,0.153261182,0.174155421,0.147583618,0.5,0.110732779,0.476190476,0.666666667,0.474539545,0.05092091,0.525142124,0.403242148,0.242527013,0.306124368,0.066577499,0.142857143,0.002757021,0.714285714,0.285714286,0.428571429,0.424107143,0.203900709,0.27577425,0.555890171,0.55759571,0.397583618,0.015350795,5.16E-07,0.000186106,0.000192177,Pisinger_small_coff,0,0
370,403,15_knapPI_14_1000_1000_1_new,0.521883884,0.818810811,0.00133501,0.99732998,-0.061125617,0.107154584,0.333796063,0.245927521,0.544793819,0.988,0.001,1.57E-05,0.046,0,0.046,0.001,0,0.003736341,0.004241367,0.005857713,0.014964158,0.01,0.019092867,0.151515152,0.545454545,0.442822384,0.114355231,0.972959487,0.127875083,0.224057874,0.225920274,0.011941518,0.083333333,0.00317008,0.666666667,0.25,0.416666667,0.254901961,0.249539595,0.946650164,0.949582647,0.951778761,0.378881058,0.019092867,3.59E-05,0.000225058,0.00020842,Pisinger_small_coff,0,0
371,404,15_knapPI_14_100_1000_1_new,0.502424242,0.80989899,0.013574569,0.972850861,-0.016857162,0.222175241,0.348341592,0.261290361,0.366260763,0.95,0.01,0.000123161,0.14,0,0.14,0.004040404,0,0.000284164,0.010111857,0.010166849,0.049847926,0.1,0.191371513,0.1,0.7,0.260942761,0.478114478,0.888029927,0.270383076,0.299863693,0.2453871,0.069480229,0.2,0.003055622,0.6,0,0.6,0.169398907,0.413207547,0.788597151,0.892388912,0.920223881,0.102416382,0.010962923,4.37E-06,0.000191112,0.000190174,Pisinger_small_coff,0,0
372,405,15_knapPI_14_200_1000_1_new,0.502613065,0.807788945,0.00667672,0.98664656,0.007075782,0.368217054,0.340615999,0.253369389,0.584007589,0.905,0.005,0.000139398,0.105,0,0.105,0.001010101,0,5.01E-05,0.000285265,0.001620113,0.037162863,0.05,0.295167235,0.263157895,0.795321637,0.36344086,0.27311828,0.790853064,0.373427673,0.378674454,0.252863643,0.114378754,0.052631579,0.00262454,0.631578947,0.157894737,0.473684211,0.048484848,0.293238994,0.62544857,0.642515085,0.671705864,0.535223287,0.295167235,8.80E-06,0.000198691,0.000192532,Pisinger_small_coff,0,0
373,406,15_knapPI_14_20_1000_1_new,0.373684211,0.694736842,0.063833823,0.872332353,0.392849108,0.199077685,0.320208132,0.277145729,0.299905655,0.85,0.05,0.000385101,0.25,0,0.25,0.01369863,0,0.154330421,0.157836469,0.157878737,0.102416382,0.5,0.072541988,0.333333333,1,0.255147717,0.489704566,0.936525598,0.222943723,0.26545524,0.202806278,0.027731749,0.333333333,0.003026982,0.666666667,0,0.666666667,0.384778013,0.497076023,0.877080196,1,1,0.25,0.059437454,1.53E-06,0.000187569,0.000187723,Pisinger_small_coff,0,0
374,407,15_knapPI_15_1000_1000_1_new,0.522484484,0.762408408,0.00094026,0.99811948,-0.060733422,0.258233533,0.333796063,0.333988937,0.573380255,0.972,0.001,3.08E-05,0.039,0,0.039,0.001,0,0.003688548,0.004063155,0.006140169,0.01234204,0.01,0.076030816,0.208994709,0.735449735,0.358184765,0.28363047,0.860047956,0.28942953,0.373882006,0.326127579,0.088549488,0.035714286,0.002601126,0.642857143,0.142857143,0.5,0.039215686,0.080536913,0.739682487,0.741930457,0.748484265,0.54858979,0.076030816,3.73E-06,0.000196131,0.000197068,Pisinger_small_coff,0,0
375,408,15_knapPI_15_100_1000_1_new,0.498989899,0.746464646,0.009560692,0.980878616,0.006008059,0.475224242,0.348341592,0.354472858,0.378670431,0.92,0.01,0.000166504,0.12,0,0.12,0.004040404,0,3.61E-05,0.008221149,0.00900621,0.039583424,0.1,0.295167235,0.107142857,0.785714286,0.593220339,0.186440678,0.91013496,0.501035144,0.39312074,0.310425225,0.069542903,0.125,0.003165391,0.875,0.25,0.625,0.078787879,0.146964856,0.828345645,0.895396333,0.94630895,0.687167042,0.063451035,1.19E-05,0.000188621,0.000192999,Pisinger_small_coff,0,0
376,409,15_knapPI_15_200_1000_1_new,0.505125628,0.752562814,0.004702474,0.990595051,-0.001393747,0.112393599,0.340615999,0.343440638,0.604280259,0.965,0.005,3.78E-05,0.095,0,0.095,0.001010101,0,1.94E-06,0.000147805,0.000810806,0.030224067,0.05,0.082299024,0.142857143,0.666666667,0.268774704,0.462450593,0.98196325,0.114474962,0.366552465,0.355438532,0.036399831,0.142857143,0.002643358,0.571428571,0,0.571428571,0.173913043,0.141975309,0.964251824,0.966731759,0.976462747,0.187167042,0.082299024,3.66E-05,0.000193028,0.000190531,Pisinger_small_coff,0,0
377,410,15_knapPI_15_20_1000_1_new,0.363157895,0.631578947,0.04495874,0.910082519,0.42011187,0.142106054,0.320208132,0.353921165,0.258609289,0.8,0.05,0.000285355,0.2,0,0.2,0.01369863,0,0.176493983,0.183942649,0.185360121,0.067193095,0.5,0.060648413,0.166666667,0.5,0.223059533,0.553880934,0.91489358,0.186147186,0.281759344,0.269617057,0.036001927,0.25,0.002607095,0.5,0,0.5,0.384778013,0.289256198,0.837030263,0.999946996,1,0.147583618,0.049671053,7.13E-06,0.000185591,0.00018953,Pisinger_small_coff,0,0
378,411,15_knapPI_16_1000_1000_1_new,0.521733734,0.845977978,0.00170794,0.99658412,-0.058789187,0.186733272,0.333796063,0.206086633,0.528616235,0.98,0.001,2.61E-05,0.051,0,0.051,0.001,0,0.003456168,0.004125667,0.005420614,0.017274799,0.01,0.063451035,0.178947368,0.631578947,0.40397351,0.19205298,0.862153673,0.194661424,0.197600577,0.184322371,0.025774065,0.05,0.002558338,0.55,0.3,0.25,0.213114754,0.317976513,0.743308957,0.744075958,0.760779047,0.430395513,0.063451035,4.29E-05,0.000245822,0.000212676,Pisinger_small_coff,0,0
379,412,15_knapPI_16_100_1000_1_new,0.498383838,0.836969697,0.017366574,0.965266852,-0.024436498,0.292516037,0.348341592,0.226575424,0.382000392,0.92,0.01,0.00015051,0.15,0,0.15,0.004040404,0,0.000597142,0.011982796,0.013178297,0.061130783,0.1,0.315211625,0.178571429,0.821428571,0.302202643,0.395594714,0.935627967,0.307208623,0.2504014,0.17390829,0.063750244,0.125,0.002924739,0.5,0.125,0.375,0.147619048,0.443835616,0.875399693,0.882991967,0.918769562,0.312832958,0.049013595,5.02E-06,0.000189695,0.000188909,Pisinger_small_coff,0,0
380,413,15_knapPI_16_200_1000_1_new,0.504673367,0.829547739,0.008541836,0.982916328,0.005678109,0.366822134,0.340615999,0.220050809,0.57013521,0.925,0.005,0.000135371,0.12,0,0.12,0.001010101,0,3.22E-05,0.003060747,0.004003686,0.044595764,0.05,0.290053933,0.20952381,0.80952381,0.410752688,0.178494624,0.772546505,0.369068639,0.279980959,0.182800685,0.050041136,0.066666667,0.002896021,0.666666667,0.2,0.466666667,0.181818182,0.42519685,0.596828103,0.601599571,0.601623481,0.545167235,0.290053933,9.48E-06,0.000193356,0.000196767,Pisinger_small_coff,0,0
381,414,15_knapPI_16_20_1000_1_new,0.363157895,0.789473684,0.08166556,0.83666888,0.377789369,0.174494377,0.320208132,0.24815046,0.305121871,0.8,0.05,0.00031968,0.3,0,0.3,0.01369863,0,0.142724808,0.159466816,0.159653646,0.102416382,0.5,0.014851766,0.333333333,0.666666667,0.341023792,0.317952415,0.892469021,0.192674414,0.25066658,0.228781979,0.037411141,0.25,0.002660091,0.75,0.25,0.5,0.384778013,0.437195716,0.796500954,0.978573551,1,0.147583618,0.012152174,1.21E-06,0.000188645,0.000187867,Pisinger_small_coff,0,0
382,415,15_knapPI_1_1000_1000_1_new,0.527725726,0.758710711,0.000952577,0.998094847,-0.08018963,0.193888889,0.329830585,0.334465778,0.349799211,0.974,0.001,2.83E-05,0.025,0,0.025,0.003,0,0.006430377,0.007955142,0.007986697,0.006285968,0.01,0.069747761,0.135384615,0.572307692,0.306855277,0.386289445,0.924837834,0.200091733,0.290232591,0.269345121,0.079296226,0.038461538,0.002612335,0.538461538,0.153846154,0.384615385,0.049180328,0.188854489,0.855325019,0.855516165,0.875712036,0.268702559,0.069747761,6.12E-06,0.000193221,0.000196025,Pisigner_hard,0,0
383,416,15_knapPI_1_100_1000000_1_new,0.458181818,0.723030303,0.002957643,0.994084714,0.119577492,0.1440775,0.340683745,0.347163341,0.512452391,0.98,0.01,4.88E-05,0.06,0,0.06,0.003304347,0,0.014298777,0.015031158,0.015648922,0.017665723,0.1,0.633927758,0,1,0.222716081,0.554567837,1,0.175154125,0.570725131,0.499503297,0.085186133,0.5,0.004013137,1,0,1,0.06118994,0.172330025,1,1,1,0.5,0.001187742,1.72E-06,0.00018729,0.000187767,Pisinger_large_coff,0,0
384,417,15_knapPI_1_2000_100000_1_new,0.49330065,0.741912456,0.000418836,0.999162327,0.020781598,0.232537623,0.334199585,0.337646346,0.818755047,0.985,0.0005,2.03E-05,0.02,0,0.02,0.000100011,0,0.000431875,0.000434334,0.000837618,0.005601149,0.005,0.797683506,0.147126437,0.659770115,0.490086957,0.019826087,0.889725922,0.250533455,0.314956332,0.295006538,0.092724595,0.033333333,0.002548299,0.7,0.3,0.4,0.025881057,0.071257704,0.791612217,0.793729431,0.793731095,0.595015161,0.413720378,1.16E-05,0.000201869,0.000200374,Pisinger_large_coff,0,0
385,418,15_knapPI_1_200_10000_1_new,0.480552764,0.769246231,0.002628938,0.994742124,0.060249684,0.089632515,0.345978711,0.308340226,0.279167078,0.97,0.005,1.65E-05,0.055,0,0.055,0.004345629,0,0.003630024,0.005992463,0.014286326,0.01383085,0.05,0.038151448,0,0.333333333,0.312581628,0.374836744,0.987228895,0.094041598,0.338375696,0.366380005,0.028684032,0.166666667,0.002613591,0.666666667,0.166666667,0.5,0.205882353,0.120664284,0.974620892,0.983078322,0.983082888,0.25,0.007639071,3.58E-06,0.000200031,0.000189906,Pisigner_hard,0,0
386,419,15_knapPI_1_500_10000000_1_new,0.451599198,0.726877756,5.46E-05,0.999890827,0.142816234,0.377103194,0.317755754,0.327448075,0.292684931,0.992,0.002,1.54E-05,0.004,0,0.004,0.008622371,0,0.020396477,0.020410218,0.02079144,0,0.02,0.920968868,0.166666667,0.166666667,0.321991073,0.356017854,0.952341678,0.38800786,0.179256452,0.261336353,0.021970939,0.25,0.005014455,0.5,0,0.5,0.55511626,0.393047236,0.906954672,0.956376793,1,0,0.131068431,2.69E-06,0.00019245,0.000188898,Pisinger_large_coff,0,0
387,420,15_knapPI_1_50_10000_1_new,0.439183673,0.770612245,0.011818512,0.976362976,0.131341847,0.399787594,0.37403474,0.324233885,0.333625042,0.82,0.02,0.00018825,0.12,0,0.12,0.004654183,0,0.017250681,0.033545982,0.070181237,0.039583424,0.2,0.541126978,0.083333333,0.888888889,0.230103806,0.539792388,0.89094143,0.411071257,0.383947554,0.232164899,0.201122594,0.111111111,0.002726002,0.555555556,0,0.555555556,0.019634703,0.356613103,0.793776631,0.799906226,0.800214163,0.42202087,0.056321598,1.01E-06,0.000185746,0.000189404,Pisigner_hard,0,0
388,421,15_knapPI_2_1000_1000_1_new,0.486670671,0.734720721,0.001502372,0.996995255,0.041826003,0.192174515,0.329830585,0.334458271,0.352214412,0.98,0.001,3.87E-05,0.032,0,0.032,0.003,0,0.001749415,0.001855255,0.00213447,0.00872783,0.01,0.094786285,0.142105263,0.547368421,0.427033493,0.145933014,0.922731031,0.194146455,0.310318671,0.298500735,0.03399537,0.05,0.002610754,0.65,0.2,0.45,0.210526316,0.152052239,0.851432556,0.872402827,0.875480623,0.430395513,0.094786285,4.60E-06,0.000192864,0.000193338,Pisigner_hard,0,0
389,422,15_knapPI_2_100_1000000_1_new,0.505252525,0.736161616,0.013723178,0.972553644,-0.019419715,0.167778466,0.340683745,0.34906835,0.436487064,0.94,0.01,7.80E-05,0.12,0,0.12,0.003304347,0,0.000377125,0.004494902,0.055156394,0.039583424,0.1,0.76808193,0.066666667,0.333333333,0.579987771,0.159975543,0.950594203,0.199556556,0.177622153,0.209600407,0.016440328,0.166666667,0.002958579,0.833333333,0.333333333,0.5,0.424427491,0.357947069,0.903629339,0.947786494,0.954195039,0.5,0.020110281,1.28E-06,0.00018781,0.000188719,Pisinger_large_coff,0,0
390,423,15_knapPI_2_2000_1000000_1_new,0.512886443,0.752992996,0.000669018,0.998661965,-0.037583137,0.065571609,0.339122955,0.34363372,0.540542422,0.9925,0.0005,7.72E-06,0.0285,0,0.0285,9.40E-05,0,0.001412492,0.002715564,0.00300663,0.007847604,0.005,0.978310381,0.028571429,0.257142857,0.348092105,0.30381579,0.995859723,0.070143148,0.372411845,0.386303853,0.040532667,0.066666667,0.002646433,0.666666667,0.133333333,0.533333333,0.00214607,9.80E-07,0.991736588,0.991944607,0.992811067,0.165249341,0.121391416,1.15E-05,0.000216907,0.000206303,Pisinger_large_coff,0,0
391,424,15_knapPI_2_200_10000_1_new,0.522512563,0.76839196,0.009836459,0.980327081,-0.06521263,0.24778711,0.345978711,0.349313827,0.300870024,0.925,0.005,0.00011015,0.105,0,0.105,0.004345629,0,0.004252687,0.007326563,0.007460927,0.030224067,0.05,0.76122668,0.123809524,0.40952381,0.449079135,0.101841729,0.895756284,0.265915379,0.328771545,0.363214796,0.183822217,0.066666667,0.003106164,0.733333333,0.2,0.533333333,0.027476038,0.059746156,0.802379321,0.819107843,0.843041371,0.352416382,0.76122668,2.17E-06,0.000186646,0.000189582,Pisigner_hard,0,0
392,425,15_knapPI_2_500_10000000_1_new,0.503943888,0.747422846,0.000674812,0.998650376,-0.014638705,0.386460633,0.317755754,0.319389223,0.317328434,0.97,0.002,4.27E-05,0.02,0,0.02,0.008622371,0,0.000214292,0.003439845,0.005131795,0.005260841,0.02,0.940868681,0.266666667,0.657142857,0.35133373,0.297332539,0.514956418,0.42204109,0.229019559,0.160749642,0.068458961,0.066666667,0.002652512,0.533333333,0.2,0.333333333,0.201264078,0.28882342,0.265180112,0.327712986,0.340915837,0.352416382,0.330652346,3.25E-06,0.000189124,0.000200416,Pisinger_large_coff,0,0
393,426,15_knapPI_2_50_1000_1_new,0.487346939,0.690612245,0.027378156,0.945243688,0.041125996,0.0624035,0.288193261,0.304631124,0.135624908,0.92,0.02,4.37E-05,0.12,0,0.12,0.043086172,0,0.001691348,0.07537532,0.079941713,0.039583424,0.2,0.094786285,0,0.5,0.516260163,0.032520325,0.887829826,0.074626866,0.046931344,0.065104426,0.006821823,0.25,0.002826165,0.75,0.25,0.5,0.850746269,0.783505155,0.7882418,0.883661871,1,0.5,0.019092867,1.28E-06,0.00018884,0.000189428,Pisigner_hard,0,0
394,427,15_knapPI_3_1000_100000_1_new,0.489165165,0.786604605,0.00058454,0.998830921,0.033294967,0.180857243,0.339885159,0.291343641,0.743952027,0.98,0.001,1.66E-05,0.024,0,0.024,0.000480158,0,0.001108555,0.001385327,0.001964978,0.006976448,0.01,0.119532968,0.126315789,0.626315789,0.437629476,0.124741048,0.860983358,0.194760211,0.258054072,0.242248458,0.080765825,0.05,0.002573287,0.6,0.25,0.35,0.043136191,0.151904188,0.741292343,0.741307095,0.75102113,0.5,0.015116878,6.72E-05,0.000275476,0.000226332,Pisinger_large_coff,0,0
395,428,15_knapPI_3_100_10000_1_new,0.505252525,0.795555556,0.02101044,0.95797912,0.006481379,0.141392382,0.345268303,0.300146344,0.311312091,0.93,0.01,8.83E-05,0.14,0,0.14,0.004307754,0,4.20E-05,0.022041093,0.02281237,0.049847926,0.1,0.812147544,0.142857143,0.523809524,0.549734915,0.099469831,0.960767506,0.151194853,0.290037284,0.324608099,0.02453306,0.142857143,0.003136536,0.857142857,0.285714286,0.571428571,0.280790441,0.253067186,0.9230742,0.925967728,0.936375085,0.602416382,0.038036113,2.50E-06,0.000190418,0.000195247,Pisigner_hard,0,0
396,429,15_knapPI_3_2000_10000_1_new,0.498753377,0.783396198,0.000973902,0.998052197,0.002332415,0.027714792,0.328383327,0.281804938,0.540989022,0.9955,0.0005,3.61E-06,0.03,0,0.03,0.001001101,0,5.44E-06,0.000213198,0.000418492,0.009082489,0.005,0.088551227,0,0.611111111,0.516180583,0.032361167,0.998896499,0.02892562,0.288213539,0.286293918,0.003312847,0.111111111,0.003498742,0.777777778,0.333333333,0.444444444,0.22107438,0.220818691,0.997794216,0.997825197,0.997883424,0.57797913,0.005242633,2.31E-05,0.00021709,0.000203941,Pisigner_hard,0,0
397,430,15_knapPI_3_200_10000000_1_new,0.494170854,0.768291457,0.003346613,0.993306774,0.042715306,0.108034412,0.311694911,0.272099931,0.336384443,0.985,0.005,2.42E-05,0.06,0,0.06,0.008906789,0,0.001824597,0.003789046,0.006818393,0.017665723,0.05,0.986886207,0,0.666666667,0.049208152,0.901583695,0.96271418,0.135227553,0.163989463,0.167345611,0.008755514,0.333333333,0.002634069,0.333333333,0,0.333333333,0.57913267,0.58655997,0.926818592,1,1,0,0.005117174,1.68E-05,0.000197341,0.000194271,Pisinger_large_coff,0,0
398,431,15_knapPI_3_500_1000_1_new,0.506589178,0.792336673,0.003736644,0.992526712,-0.016987458,0.228369763,0.334670184,0.288412867,0.63674252,0.946,0.002,6.06E-05,0.068,0,0.068,0.001002004,0,0.000288574,0.004751253,0.005031579,0.02166941,0.02,0.107200504,0.176638177,0.658119658,0.394004283,0.211991435,0.873402316,0.236333648,0.310386497,0.264608896,0.063181301,0.037037037,0.002662084,0.62962963,0.222222222,0.407407407,0.066666667,0.197926484,0.762831606,0.764858054,0.771030064,0.475562748,0.107200504,6.78E-06,0.000190815,0.000190991,Pisigner_hard,0,0
399,432,15_knapPI_3_50_1000000_1_new,0.524897959,0.807346939,0.033396217,0.933207567,-0.037668096,0.040207071,0.377568655,0.333662666,0.174057059,0.94,0.02,3.04E-05,0.18,0,0.18,0.045003691,0,0.001418885,0.021780518,0.026590468,0.061130783,0.2,0.871951993,0,0.666666667,0.322081424,0.355837152,0.987199358,0.08979887,0.076187602,0.055199353,0.005106606,0.333333333,0.004340285,0.666666667,0,0.666666667,0.787198008,0.839882896,0.974562573,1,1,0.25,0.008891068,1.86E-06,0.000190883,0.000187185,Pisinger_large_coff,0,0
400,434,15_knapPI_4_100_10000000_1_new,0.492323232,0.713333333,0.003892805,0.99221439,0.070909687,0.228494428,0.254365854,0.297922253,0.137928488,0.97,0.01,9.19E-05,0.03,0,0.03,0.099411981,0,0.005028184,0.014995998,0.034154043,0.006630497,0.1,0.735206097,0.666666667,1,0.39076058,0.21847884,-0.077632092,0.280667631,0.068525136,0.06147755,0.019287309,0.333333333,0.003863478,0.666666667,0.333333333,0.333333333,0.820638339,0.823144113,0.006026742,1,0.065190138,0.25,0.211517772,4.07E-06,0.000197132,0.000189,Pisinger_large_coff,0,0
401,435,15_knapPI_4_2000_100000_1_new,0.492218609,0.70737969,0.000158387,0.999683226,0.023551801,0.810829424,0.291020042,0.340135028,0.133327223,0.9515,0.0005,0.000204389,0.001,0,0.001,0.09135459,0,0.000554687,0.000815138,0.003086897,0.000159314,0.005,0.99275859,0.330111684,0.513745704,0.014472802,0.971054397,0.505929819,0.816488311,0.108445828,0.179354515,0.036222824,0.010309278,0.002546488,0.020618557,0.010309278,0.010309278,0.538593482,0.259829198,0.255964981,0.260325804,0.26521075,0.003350507,0.99275859,0.00730482,0.000473495,0.000441201,Pisinger_large_coff,1,0
402,436,15_knapPI_4_200_1000_1_new,0.488040201,0.704120603,0.006950658,0.986098684,0.034216055,0.016642557,0.279394149,0.329710006,0.128889928,0.99,0.005,9.44E-06,0.04,0,0.04,0.094717668,0,0.001170738,0.027740997,0.030173423,0.010155379,0.05,0.025451223,0,1,0.010204082,0.979591837,1,0.016642557,0.199868814,0.198822381,0.000244018,0.5,0.015611954,0.5,0,0.5,0.626556017,0.628256513,1,1,1,0,0.000282942,1.76E-06,0.000196789,0.000204092,Pisigner_hard,0,0
403,437,15_knapPI_4_500_1000000_1_new,0.513955912,0.722661323,0.002029777,0.995940446,-0.042199944,0.181547988,0.281988456,0.330056615,0.127451099,0.968,0.002,7.74E-05,0.012,0,0.012,0.093921693,0,0.001780835,0.002106521,0.002923214,0.003247947,0.02,0.994128915,0.208333333,0.591666667,0.228748497,0.542503006,0.810959197,0.192178497,0.132938433,0.126004941,0.0186782,0.0625,0.00258157,0.3125,0.125,0.1875,0.555592008,0.544758809,0.657654819,0.6729298,0.863413982,0.147583618,0.669324306,0.000141533,0.00020626,0.000221569,Pisinger_large_coff,0,0
404,438,15_knapPI_4_50_10000_1_new,0.525714286,0.749387755,0.030007061,0.939985877,-0.060665555,0.12943235,0.292883981,0.355256755,0.123598518,0.9,0.02,0.00011296,0.12,0,0.12,0.09740381,0,0.00368031,0.006517438,0.024023405,0.030224067,0.2,0.426305393,0,0.4,0.505452153,0.010904305,0.978183557,0.135547923,0.230360113,0.26251192,0.017622389,0.2,0.003684374,0.8,0.2,0.6,0.328400504,0.238403452,0.95684307,0.956930309,0.999658436,0.352416382,0.008614699,2.06E-06,0.000186997,0.000186869,Pisigner_hard,0,0
405,439,15_knapPI_5_1000_10000000_1_new,0.509175175,0.778534535,0.000709362,0.998581275,-0.027967828,0.327161683,0.321633586,0.276485098,0.589134842,0.98,0.002,3.53E-05,0.023,0,0.023,0.001278318,0,0.000782199,0.003042282,0.003193644,0.006630497,0.002,0.990301145,0.310526316,0.594736842,0.414682825,0.170634349,0.631628649,0.328800637,0.146154196,0.172519779,0.03250288,0.1,0.002564029,0.55,0.3,0.25,0.373197737,0.239853092,0.398954751,0.44973758,0.496029059,0.352416382,0.422248476,6.53E-05,0.000263475,0.00022734,Pisinger_large_coff,0,0
